article,chemical,count,dbName,dbId
PMC4730278,"monoterpene",3,,35187
PMC4730278,"5-Fluorouracil",3,,46345
PMC4730278,"Urea",3,,16199
PMC4730278,"Creatinine",3,,16737
PMC4730278,"thymol",2,,27607
PMC4730278,"perillic acid",2,,36999
PMC4730278,"isoflurane",2,,6015
PMC4730278,"Monoterpenoid",1,,25409
PMC4730278,"carvacrol",1,,3440
PMC4730278,"d-limonene",1,,15382
PMC4730278,"aldehyde",1,,17478
PMC4730278,"linalyl acetate",1,,6469
PMC4730278,"terpineol",1,,26876
PMC4730278,"carvone",1,,38265
PMC4730278,"limonene",1,,15384
PMC4730278,"Irinotecan",1,,80630
PMC4730278,"mithramycin",1,,31856
PMC4730278,"paclitaxel",1,,45863
PMC4730278,"meta-chloroperoxybenzoic acid",1,,52091
PMC4730278,"silica",1,,30563
PMC4730278,"hexane",1,,29021
PMC4730278,"ethyl acetate",1,,27750
PMC4730278,"water",1,,15377
PMC4730278,"Dimethyl sulfoxide",1,,28262
PMC4730278,"ethylene",1,,29362
PMC4730278,"diamine",1,,23666
PMC4730278,"formaldehyde",1,,42485
PMC4730278,"xylene",1,,27338
PMC4749828,"Platensimycin",40,,68236
PMC4749828,"enone",20,,51689
PMC4749828,"ketone",9,,17087
PMC4749828,"platencin",6,,68241
PMC4749828,"carboxylic acid",6,,33575
PMC4749828,"amide",5,,32988
PMC4749828,"radical",5,,26519
PMC4749828,"aromatic amine",4,,33860
PMC4749828,"aldehyde",4,,17478
PMC4749828,"lactone",4,,25000
PMC4749828,"polyketides",3,,26188
PMC4749828,"Vinyl",3,,37603
PMC4749828,"methyl",3,,32875
PMC4749828,"carvone",3,,38265
PMC4749828,"ketal",3,,59777
PMC4749828,"proteins",3,,16541
PMC4749828,"cerulenin",2,,171741
PMC4749828,"thiolactomycin",2,,46116
PMC4749828,"hydroxyl group",2,,43176
PMC4749828,"enyne",2,,59831
PMC4749828,"bromide",2,,15858
PMC4749828,"ether",2,,35702
PMC4749828,"iodide",2,,16382
PMC4749828,"aniline",2,,17296
PMC4749828,"benzoyl",2,,22733
PMC4749828,"alcohols",2,,30879
PMC4749828,"methoxy",2,,44520
PMC4749828,"ethylene",2,,29362
PMC4749828,"thioester",2,,51277
PMC4749828,"benzoic acid",1,,30746
PMC4749828,"Spirocycle",1,,33599
PMC4749828,"Secondary alcohol",1,,35681
PMC4749828,"samarium",1,,33374
PMC4749828,"allyl",1,,30361
PMC4749828,"olefin",1,,33641
PMC4749828,"boronate",1,,50978
PMC4749828,"vinyl boronate",1,,50980
PMC4749828,"trimethylamine",1,,58389
PMC4749828,"sulfurane",1,,37180
PMC4749828,"alkene",1,,32878
PMC4749828,"1,3-cyclohexadiene",1,,37610
PMC4749828,"palladium",1,,33363
PMC4749828,"chloride",1,,17996
PMC4749828,"copper",1,,30052
PMC4749828,"acetate",1,,47622
PMC4749828,"triflate",1,,48547
PMC4749828,"monothioacetal",1,,59793
PMC4749828,"diastereomeric mixture",1,,60915
PMC4749828,"naphthol",1,,35682
PMC4749828,"ethylene glycol",1,,30742
PMC4749828,"acetonitrile",1,,38472
PMC4749828,"1,4-naphthoquinone",1,,27418
PMC4749828,"triethylamine",1,,35026
PMC4749828,"tetralin",1,,35008
PMC4749828,"carbonyl group",1,,23019
PMC4749828,"phenol",1,,15882
PMC4749828,"fluoride",1,,29228
PMC4749828,"2-iodoxybenzoic acid",1,,52700
PMC4749828,"bicyclic compound",1,,33636
PMC4749828,"methyl acrylate",1,,82482
PMC4749828,"cyclopentadiene",1,,30664
PMC4749828,"carbon",1,,33415
PMC4749828,"lithium",1,,49713
PMC4749828,"lithium hydroxide",1,,33979
PMC4749828,"dioxane",1,,46923
PMC4749828,"cyanide",1,,48819
PMC4749828,"ruthenium",1,,30682
PMC4749828,"sodium hydroxide",1,,32145
PMC4749828,"malonyl",1,,50650
PMC4749828,"-Gln ",1,,30011
PMC4749828,"malonate",1,,38083
PMC4749828,"Sulfonamide",1,,35358
PMC4749828,"Platensimycin B1",1,,68238
PMC4749828,"methyl ester",1,,25248
PMC4749828,"dihydroxybenzoic acids",1,,23778
PMC4766438,"ethyl",18,,62801
PMC4766438,"calcium",13,,29320
PMC4766438,"Isopentyl acetate",6,,31725
PMC4766438,"propionate",5,,17272
PMC4766438,"3-hydroxybutyrate",5,,37054
PMC4766438,"water",5,,15377
PMC4766438,"pyrrolidine",5,,33135
PMC4766438,"acetic acid",4,,15366
PMC4766438,"geosmin",4,,46703
PMC4766438,"butyl acetate",4,,31328
PMC4766438,"methyl salicylate",3,,31832
PMC4766438,"methyl",3,,32875
PMC4766438,"laurate",3,,18262
PMC4766438,"geranyl acetate",3,,5331
PMC4766438,"4-methylphenol",3,,17847
PMC4766438,"2-heptanone",3,,5672
PMC4766438,"hexanoate",3,,30776
PMC4766438,"alpha-terpineol",2,,22469
PMC4766438,"3-octanol",2,,80945
PMC4766438,"linalool",2,,17580
PMC4766438,"benzoate",2,,16150
PMC4766438,"hexanone",2,,24573
PMC4766438,"propanoic acid",2,,30768
PMC4766438,"fenchone",2,,4999
PMC4766438,"2,3-butanedione",2,,16583
PMC4766438,"ethyl 3-hydroxyhexanoate",2,,23997
PMC4766438,"ai2",2,,44800
PMC4766438,"putrescine",2,,326268
PMC4766438,"chemical compounds",2,,37577
PMC4766438,"mineral",2,,46662
PMC4766438,"Teflon",2,,53251
PMC4766438,"(+)-carvone",2,,15399
PMC4766438,"3-hydroxy-2-butanone",2,,15688
PMC4766438,"pentyl",2,,25902
PMC4766438,"acetate",2,,47622
PMC4766438,"acetophenone",2,,27632
PMC4766438,"3-hydroxyhexanoate",1,,20070
PMC4766438,"butyric acid",1,,30772
PMC4766438,"Benzaldehyde",1,,17169
PMC4766438,"furfural",1,,34768
PMC4766438,"carvone",1,,38265
PMC4766438,"alpha-ionone",1,,32319
PMC4766438,"ester",1,,35701
PMC4766438,"protein",1,,16541
PMC4766438,"cyclohexanol",1,,18099
PMC4766438,"Pure substances",1,,60003
PMC4766438,"nitrogen",1,,25555
PMC4766438,"isopentanoic acid",1,,28484
PMC4766438,"hexane",1,,29021
PMC4766438,"pentane",1,,37830
PMC4766438,"Farnesol",1,,42680
PMC4766438,"1-pentanol",1,,44884
PMC4766438,"valencene",1,,61700
PMC4766438,"carbon dioxide",1,,16526
PMC4766438,"methyl acetate",1,,77700
PMC4766438,"hexenal",1,,24578
PMC4766438,"1-octen-3-ol",1,,39932
PMC4766438,"2-methylphenol",1,,28054
PMC4766438,"lactate",1,,24996
PMC4766438,"trans-2-butenoate",1,,35899
PMC4766438,"butyl",1,,41264
PMC4766438,"2-oxovaleric acid",1,,33033
PMC4766438,"dimethylamine",1,,58040
PMC4766438,"propanal",1,,17153
PMC4766438,"2-phenylethylamine",1,,18397
PMC4766438,"phenylacetaldehyde",1,,16424
PMC4766438,"ammonium hydroxide",1,,18219
PMC4766438,"2,3-butanediol",1,,62064
PMC4766438,"propyl acetate",1,,40116
PMC4766438,"cyclohexanone",1,,17854
PMC4766438,"butyrate",1,,17968
PMC4766438,"pentanoate",1,,31011
PMC4783362,"water",30,,15377
PMC4783362,"lipid",18,,18059
PMC4783362,"methanol",16,,44520
PMC4783362,"ethanol",12,,44730
PMC4783362,"pentane",11,,37830
PMC4783362,"acetaldehyde",8,,43923
PMC4783362,"terpenes",8,,35186
PMC4783362,"acetone",7,,15347
PMC4783362,"aldehydes",6,,17478
PMC4783362,"carbon",5,,33415
PMC4783362,"alkanes",5,,18310
PMC4783362,"carbonyl groups",4,,23019
PMC4783362,"butane",4,,41264
PMC4783362,"ether",4,,35702
PMC4783362,"peroxide",4,,44785
PMC4783362,"chloroform",3,,35255
PMC4783362,"alcohols",3,,30879
PMC4783362,"organic compounds",2,,50860
PMC4783362,"polyunsaturated fatty acids",2,,26208
PMC4783362,"4-hydroxynonenal",2,,58968
PMC4783362,"Helium",2,,33681
PMC4783362,"pinene",2,,17187
PMC4783362,"triacylglycerol",2,,17855
PMC4783362,"oxygen molecules",1,,15379
PMC4783362,"carbonyl compounds",1,,36586
PMC4783362,"advanced glycation end-products",1,,84123
PMC4783362,"ethane",1,,6015
PMC4783362,"linolenic acid",1,,27432
PMC4783362,"hexenal",1,,24578
PMC4783362,"fatty acid derivatives",1,,61697
PMC4783362,"fused silica",1,,46729
PMC4783362,"psi",1,,74981
PMC4783362,"esters",1,,35701
PMC4783362,"diols",1,,8387
PMC4783362,"oleic acids",1,,16196
PMC4783362,"erucic acid",1,,28792
PMC4783362,"C18:2",1,,61159
PMC4783362,"C18:3",1,,61160
PMC4783362,"Arachidate",1,,32360
PMC4783362,"Eicosenoate",1,,78075
PMC4783362,"furans",1,,35559
PMC4783362,"ketones",1,,17087
PMC4783362,"butanal",1,,15743
PMC4783362,"butanone",1,,28398
PMC4783362,"terpenoids",1,,26873
PMC4783362,"carvone",1,,38265
PMC4783362,"limonene",1,,15384
PMC4783362,"malondialdehyde",1,,566274
PMC4783362,"ethers",1,,25698
PMC4783362,"carbon atoms",1,,27594
PMC4783362,"linoleic acid",1,,17351
PMC4783362,"pyruvate",1,,15361
PMC4783362,"oxygen",1,,25805
PMC4786606,"limonene",176,,15384
PMC4786606,"monoterpene",14,,35187
PMC4786606,"(+)-Limonene",9,,15382
PMC4786606,"mevalonate",9,,25350
PMC4786606,"hydroperoxides",8,,79974
PMC4786606,"hydroxy",6,,43176
PMC4786606,"terpenes",5,,35186
PMC4786606,"isopentenyl diphosphate",5,,16584
PMC4786606,"peptide",4,,16670
PMC4786606,"protein",4,,16541
PMC4786606,"dodecane",4,,28817
PMC4786606,"isoprenoid",4,,24913
PMC4786606,"epoxide",3,,32955
PMC4786606,"methyl",3,,32875
PMC4786606,"sesquiterpene",3,,35189
PMC4786606,"farnesene",3,,39237
PMC4786606,"dimethylallyl diphosphate",3,,57623
PMC4786606,"1-deoxy-d-xylulose-5-phosphate",3,,57792
PMC4786606,"aceto",2,,40574
PMC4786606,"acetyl",2,,46887
PMC4786606,"geranyl diphosphate",2,,58057
PMC4786606,"terephthalic acid",2,,15702
PMC4786606,"thiol",2,,29917
PMC4786606,"glucose",2,,42758
PMC4786606,"diterpenes",2,,35190
PMC4786606,"sterols",2,,15889
PMC4786606,"diphosphate",2,,33019
PMC4786606,"neryl diphosphate",1,,57665
PMC4786606,"polyprenyl diphosphates",1,,55337
PMC4786606,"peptidoglycan",1,,8005
PMC4786606,"ubiquinone",1,,46245
PMC4786606,"phthalate",1,,26092
PMC4786606,"carbon",1,,33415
PMC4786606,"artemisinin",1,,223316
PMC4786606,"prenyl diphosphate",1,,16057
PMC4786606,"polydimethylsiloxane",1,,61468
PMC4786606,"dibutyl phthalate",1,,34687
PMC4786606,"organic molecules",1,,72695
PMC4786606,"pinene",1,,17187
PMC4786606,"alcohols",1,,30879
PMC4786606,"oxygen",1,,25805
PMC4786606,"olefin",1,,33641
PMC4786606,"hydrocarbon",1,,24632
PMC4786606,"l-limonene",1,,15383
PMC4786606,"carveol",1,,23046
PMC4786606,"carvone",1,,38265
PMC4786606,"perillyl alcohol",1,,15420
PMC4786606,"dien",1,,30629
PMC4786606,"menth-8-ene-1,2-diol",1,,17219
PMC4786606,"2-mercaptoethanol",1,,41218
PMC4786606,"thioglycolate",1,,30066
PMC4786606,"thioglycerol",1,,74537
PMC4786606,"1-isopropyl-4-methylcyclohexane",1,,25826
PMC4786606,"menthone",1,,36503
PMC4786606,"benzene",1,,16716
PMC4786606,"toluene",1,,17578
PMC4786606,"ethylbenzene",1,,16101
PMC4786606,"xylene",1,,27338
PMC4786606,"thiols",1,,29256
PMC4786606,"fatty-acid",1,,35366
PMC4786606,"polyesters",1,,60160
PMC4786606,"biopolymers",1,,33694
PMC4786606,"polyethylene terephthalate",1,,61452
PMC4786606,"isoprene",1,,35194
PMC4786606,"rubber",1,,60185
PMC4786606,"glycerol",1,,17754
PMC4786606,"geranylgeranyl diphosphate",1,,57533
PMC4786606,"carotenoid",1,,23044
PMC4786606,"farnesyl diphosphate",1,,50277
PMC4786606,"d-glyceraldehyde 3-phosphate",1,,59776
PMC4786606,"d-erythritol-4-phosphate",1,,57508
PMC4786606,"cytidine",1,,17562
PMC4786606,"ethyl",1,,62801
PMC4786606,"erythritol",1,,17113
PMC4786955,"bipyridyl",9,,35545
PMC4786955,"alkene",7,,32878
PMC4786955,"water",7,,15377
PMC4786955,"hydride",7,,29239
PMC4786955,"flavin",6,,60531
PMC4786955,"Ir(iii)",5,,49704
PMC4786955,"methyl viologen",5,,28786
PMC4786955,"glucose",5,,42758
PMC4786955,"methyl",5,,32875
PMC4786955,"Cinnamaldehyde",5,,16731
PMC4786955,"Dimethyl",4,,42266
PMC4786955,"2-pyridyl",4,,51641
PMC4786955,"Carvone",4,,38265
PMC4786955,"nicotinamide",3,,17154
PMC4786955,"triethanolamine",3,,28621
PMC4786955,"ruthenium",3,,30682
PMC4786955,"oxygen",3,,25805
PMC4786955,"Phenyl",3,,30396
PMC4786955,"ketones",2,,17087
PMC4786955,"aldehydes",2,,17478
PMC4786955,"nitroalkenes",2,,50376
PMC4786955,"cation",2,,36916
PMC4786955,"butyl",2,,41264
PMC4786955,"pyridin-3-yl",2,,51642
PMC4786955,"pyridin-4-yl",2,,51643
PMC4786955,"acetone",2,,15347
PMC4786955,"diethyl ether",2,,35702
PMC4786955,"ethanol",2,,44730
PMC4786955,"ethyl acetate",2,,27750
PMC4786955,"limonene",2,,15384
PMC4786955,"radical",2,,26519
PMC4786955,"halogen",2,,24473
PMC4786955,"cyclohexanone",2,,17854
PMC4786955,"dihydrocarvone",2,,23733
PMC4786955,"nitro group",2,,29785
PMC4786955,"iso-octane",2,,62805
PMC4786955,"n-octanol",2,,37868
PMC4786955,"nicotinamide adenine dinucleotide phosphate",1,,25523
PMC4786955,"alcohols",1,,30879
PMC4786955,"phosphite",1,,45064
PMC4786955,"formate",1,,52343
PMC4786955,"enones",1,,51689
PMC4786955,"organic compounds",1,,50860
PMC4786955,"ruthenium(ii) cation",1,,30686
PMC4786955,"pentaerythritol tetranitrate",1,,31976
PMC4786955,"trifluoromethyl",1,,50127
PMC4786955,"trimethylamine",1,,58389
PMC4786955,"2-methoxyethanol",1,,46790
PMC4786955,"chloride salt",1,,23114
PMC4786955,"Oligonucleotide",1,,7754
PMC4786955,"quartz",1,,46727
PMC4786955,"nitrogen",1,,25555
PMC4786955,"reduced flavin",1,,62787
PMC4786955,"arginine side chain",1,,50340
PMC4786955,"xylene",1,,27338
PMC4786955,"salts",1,,26710
PMC4786955,"maleimides",1,,55417
PMC4786955,"terpenoids",1,,26873
PMC4786955,"succinimide",1,,9307
PMC4786955,"monoterpenoid",1,,25409
PMC4786955,"perillaldehyde",1,,15421
PMC4786955,"aromatics",1,,33655
PMC4786955,"sodium dithionite",1,,66870
PMC4786955,"protein",1,,16541
PMC4799292,"flavonoids",20,,72544
PMC4799292,"Methyl",16,,32875
PMC4799292,"hydroxy",12,,43176
PMC4799292,"Norlignans",11,,53629
PMC4799292,"Dimethyl",8,,42266
PMC4799292,"dien",8,,30629
PMC4799292,"Lignans",7,,25036
PMC4799292,"propane",7,,45887
PMC4799292,"methoxy",7,,44520
PMC4799292,"Terpenoids",7,,26873
PMC4799292,"Diterpenoids",7,,23849
PMC4799292,"Amentoflavone",6,,2631
PMC4799292,"triol",6,,27136
PMC4799292,"ethyl acetate",6,,27750
PMC4799292,"taxodone",6,,9420
PMC4799292,"Hinokiflavone",5,,5721
PMC4799292,"Quercetin",4,,57694
PMC4799292,"flavone",4,,42491
PMC4799292,"Gallocatechin",4,,68330
PMC4799292,"Hydrocarbons",4,,24632
PMC4799292,"naphthalenyl",4,,51140
PMC4799292,"ethoxy",4,,42241
PMC4799292,"carotenoids",3,,23044
PMC4799292,"shikimic acid",3,,16119
PMC4799292,"Phenyl",3,,30396
PMC4799292,"ethyl",3,,62801
PMC4799292,"Aldehydes",3,,17478
PMC4799292,"glucoside",3,,24278
PMC4799292,"Linalool",3,,17580
PMC4799292,"Acetoxy",3,,48076
PMC4799292,"2-Pentenoic acid",3,,35939
PMC4799292,"monoterpenoids",3,,25409
PMC4799292,"carbon",3,,33415
PMC4799292,"phenylpropanoid",3,,26004
PMC4799292,"chloroform",3,,35255
PMC4799292,"Alcohols",2,,30879
PMC4799292,"1-methylethyl",2,,30353
PMC4799292,"Alkanes",2,,18310
PMC4799292,"Esters",2,,35701
PMC4799292,"Furans",2,,35559
PMC4799292,"Ketones",2,,17087
PMC4799292,"Lauric acid",2,,30805
PMC4799292,"Myristic acid",2,,28875
PMC4799292,"Palmitic acid",2,,15756
PMC4799292,"Margaric acid",2,,32365
PMC4799292,"Stearic acid",2,,28842
PMC4799292,"Eicosanoic acid",2,,28822
PMC4799292,"Tricetin",2,,60045
PMC4799292,"Aromadendrin",2,,15401
PMC4799292,"isoquercetin",2,,68352
PMC4799292,"Catechin",2,,23053
PMC4799292,"vanillic acid",2,,30816
PMC4799292,"trien",2,,39501
PMC4799292,"Humulene",2,,5768
PMC4799292,"epoxide",2,,32955
PMC4799292,"Tetraterpenoids",2,,26935
PMC4799292,"propane-1,2,3-triol",2,,17754
PMC4799292,"heterocycles",2,,5686
PMC4799292,"biflavonoids",2,,50128
PMC4799292,"Glucose",2,,42758
PMC4799292,"diphenylmethanes",2,,38884
PMC4799292,"stilbenoid",2,,26776
PMC4799292,"bibenzyl",2,,34047
PMC4799292,"radical",2,,26519
PMC4799292,"n-hexane",2,,29021
PMC4799292,"Arachidonic acid",2,,15843
PMC4799292,"streptomycin",2,,58007
PMC4799292,"waxes",1,,73702
PMC4799292,"pentan-1-ol",1,,44884
PMC4799292,"vinyl carbinol",1,,16605
PMC4799292,"cyclohexane",1,,29005
PMC4799292,"Cyclohexene",1,,36404
PMC4799292,"Alkynes",1,,22339
PMC4799292,"Amide",1,,32988
PMC4799292,"Apocarotenoids",1,,53183
PMC4799292,"Dihydrophaseic acid",1,,23757
PMC4799292,"Octanoic acid",1,,28837
PMC4799292,"Capric acid",1,,30813
PMC4799292,"Tridecanoic acid",1,,45919
PMC4799292,"Pentadecanoic acid",1,,42504
PMC4799292,"Oleic acid",1,,16196
PMC4799292,"Linoleic acid",1,,17351
PMC4799292,"carboxylic acids",1,,33575
PMC4799292,"Apigenin",1,,58470
PMC4799292,"Cosmosiin",1,,16778
PMC4799292,"Luteolin",1,,57545
PMC4799292,"Kaempferol",1,,58573
PMC4799292,"Afzelin",1,,80790
PMC4799292,"Quercitrin",1,,58192
PMC4799292,"Myricetin",1,,58395
PMC4799292,"Myricitrin",1,,70082
PMC4799292,"flavanone",1,,5070
PMC4799292,"Isoginkgetin",1,,79087
PMC4799292,"Sciadopitysin",1,,9050
PMC4799292,"Ethene",1,,18153
PMC4799292,"Aromatic hydrocarbons",1,,33658
PMC4799292,"epoxy",1,,30721
PMC4799292,"Quinic acid",1,,26493
PMC4799292,"Camphene",1,,3830
PMC4799292,"p-Cymene",1,,28768
PMC4799292,"Limonene",1,,15384
PMC4799292,"pinene",1,,17187
PMC4799292,"Bisabolene",1,,49237
PMC4799292,"Caryophyllene",1,,10357
PMC4799292,"Totarol",1,,69241
PMC4799292,"Lutein",1,,28838
PMC4799292,"Sterols",1,,15889
PMC4799292,"Saccharose",1,,17992
PMC4799292,"letter",1,,6446
PMC4799292,"buten",1,,48361
PMC4799292,"Hexyl",1,,24593
PMC4799292,"Icosane",1,,43619
PMC4799292,"methylphenyl",1,,52553
PMC4799292,"pyran",1,,35594
PMC4799292,"octyl",1,,25657
PMC4799292,"Isocyanate",1,,29202
PMC4799292,"Sulphur",1,,26833
PMC4799292,"water",1,,15377
PMC4799292,"triterpenoid",1,,36615
PMC4799292,"Sesquiterpenoids",1,,26658
PMC4799292,"rhamnose",1,,27907
PMC4799292,"glycosides",1,,24400
PMC4799292,"a flavone",1,,24043
PMC4799292,"a flavanone",1,,28863
PMC4799292,"dimethylether",1,,28887
PMC4799292,"propyl",1,,26308
PMC4799292,"agatharesinol acetonide",1,,69978
PMC4799292,"squalene",1,,15440
PMC4799292,"tetracosane",1,,32936
PMC4799292,"pentacosane",1,,32938
PMC4799292,"butylated hydroxyanisole",1,,76359
PMC4799292,"ascorbic acid",1,,29073
PMC4799292,"superoxide anion radical",1,,18421
PMC4799292,"hydroxyl radical",1,,29191
PMC4799292,"lipid",1,,18059
PMC4799292,"proanthocyanidin",1,,26267
PMC4799292,"gallic acid",1,,30778
PMC4799292,"sesquiterpenes",1,,35189
PMC4799292,"peptide antibiotic",1,,25903
PMC4799292,"nisin",1,,71629
PMC4799292,"abietane",1,,35673
PMC4799292,"sialic acid",1,,26667
PMC4799292,"oseltamivir",1,,7798
PMC4799292,"Tamiflu",1,,7799
PMC4819710,"amine",11,,32952
PMC4819710,"octanoic acid",11,,28837
PMC4819710,"chemical compounds",9,,37577
PMC4819710,"carvone",8,,38265
PMC4819710,"acetophenone",6,,27632
PMC4819710,"protein",5,,16541
PMC4819710,"cyclohexylamine",5,,42939
PMC4819710,"cyclohexanone",5,,17854
PMC4819710,"phenylethylamine",4,,50048
PMC4819710,"heptanoic acid",4,,45571
PMC4819710,"acetate",4,,47622
PMC4819710,"lactone",4,,25000
PMC4819710,"heptanal",3,,34787
PMC4819710,"nitrotoluene",3,,25566
PMC4819710,"water",2,,15377
PMC4819710,"sucrose",2,,17992
PMC4819710,"dimethylsulphoxide",2,,28262
PMC4819710,"octanal",2,,17935
PMC4819710,"benzaldehyde",2,,17169
PMC4819710,"ethyl",2,,62801
PMC4819710,"thiols",2,,29256
PMC4819710,"carbon",2,,33415
PMC4819710,"phenylethyl alcohol",2,,49000
PMC4819710,"nucleotides",1,,36976
PMC4819710,"G418",1,,42768
PMC4819710,"sodium",1,,29101
PMC4819710,"pentobarbital",1,,7983
PMC4819710,"paraformaldehyde",1,,61538
PMC4819710,"Triton",1,,29234
PMC4819710,"fluorescein",1,,31624
PMC4819710,"ketamine",1,,6121
PMC4819710,"glucose",1,,42758
PMC4819710,"nystatin",1,,7660
PMC4819710,"psi",1,,74981
PMC4819710,"octanol",1,,37868
PMC4819710,"cineole",1,,27961
PMC4819710,"(+) limonene",1,,15382
PMC4819710,"limonene",1,,15384
PMC4819710,"(+) carvone",1,,15399
PMC4819710,"alcohols",1,,30879
PMC4819710,"aldehydes",1,,17478
PMC4819710,"carboxylic acids",1,,33575
PMC4819710,"esters",1,,35701
PMC4819710,"ketones",1,,17087
PMC4819710,"terpenes",1,,35186
PMC4819710,"camphor",1,,36773
PMC4819710,"isopentylamine",1,,43689
PMC4819710,"phenethylamine",1,,18397
PMC4819710,"nanotubes",1,,50796
PMC4819710,"isobutyrate",1,,48944
PMC4819710,"dihydrocarvone",1,,23733
PMC4819710,"ethyl vanillin",1,,48408
PMC4819710,"eugenol",1,,4917
PMC4822282,"terpenes",13,,35186
PMC4822282,"lactate",9,,24996
PMC4822282,"phenols",8,,15882
PMC4822282,"water",8,,15377
PMC4822282,"pyrogallol",7,,16164
PMC4822282,"nitrogen",6,,25555
PMC4822282,"hexose",6,,18133
PMC4822282,"citraconic acid",5,,17626
PMC4822282,"pentose",5,,25901
PMC4822282,"acetyl",4,,46887
PMC4822282,"carbon",4,,33415
PMC4822282,"Methanol",4,,44520
PMC4822282,"adenosine",4,,16335
PMC4822282,"raffinose",4,,16634
PMC4822282,"Chloramphenicol",3,,17698
PMC4822282,"streptomycin",3,,58007
PMC4822282,"rhamnetin",3,,74992
PMC4822282,"caffeic acid",3,,36281
PMC4822282,"pyridoxine",3,,16709
PMC4822282,"loganin",3,,15771
PMC4822282,"vitamin B1",3,,33283
PMC4822282,"guanosine",3,,16750
PMC4822282,"uridine",3,,16704
PMC4822282,"malic acid",3,,6650
PMC4822282,"carvone",3,,38265
PMC4822282,"chlorogenic acid",3,,16112
PMC4822282,"chrysin",3,,75095
PMC4822282,"quercetin",3,,57694
PMC4822282,"pyruvate",3,,15361
PMC4822282,"Letters",3,,6446
PMC4822282,"Oxytetracycline",2,,27701
PMC4822282,"fisetin",2,,42567
PMC4822282,"nicotine",2,,18723
PMC4822282,"vitexin",2,,57963
PMC4822282,"tocopherol",2,,27013
PMC4822282,"disaccharide",2,,36233
PMC4822282,"maltotriose",2,,61993
PMC4822282,"catechin",2,,23053
PMC4822282,"saponarin",2,,75439
PMC4822282,"vitamin B5",2,,46905
PMC4822282,"vitamin B6",2,,27306
PMC4822282,"xylitol",2,,17151
PMC4822282,"arabitol",2,,22605
PMC4822282,"oxaloacetate",2,,16452
PMC4822282,"glycerol",2,,17754
PMC4822282,"tributylamine",2,,38905
PMC4822282,"organic compounds",1,,50860
PMC4822282,"organic acids",1,,64709
PMC4822282,"sugar alcohols",1,,17522
PMC4822282,"phosphorus",1,,35895
PMC4822282,"isoprenes",1,,35194
PMC4822282,"pectin",1,,17309
PMC4822282,"methyl",1,,32875
PMC4822282,"nitrogenous compounds",1,,51143
PMC4822282,"Ammonia",1,,16134
PMC4822282,"aconitic acid",1,,22211
PMC4822282,"ornithine",1,,46912
PMC4822282,"glycerol 3-phosphate",1,,15978
PMC4822282,"glucose",1,,42758
PMC4822282,"citrate",1,,50744
PMC4822282,"nucleotides",1,,36976
PMC4822282,"hydroxyproline",1,,24741
PMC4822282,"Nucleobases",1,,18282
PMC4822282,"adenine",1,,16708
PMC4822282,"uracil",1,,17568
PMC4822282,"Nucleosides",1,,33838
PMC4822282,"cytidine",1,,17562
PMC4822282,"adenosine monophosphate",1,,16027
PMC4822282,"citric acid",1,,30769
PMC4822282,"lactic acid",1,,78320
PMC4822282,"oxaloacetic acid",1,,30744
PMC4822282,"pyruvic acid",1,,32816
PMC4822282,"shikimic acid",1,,16119
PMC4822282,"succinic acid",1,,15741
PMC4822282,"abscisic acid",1,,2365
PMC4822282,"ascorbic acid",1,,29073
PMC4822282,"adonitol",1,,15963
PMC4822282,"ribitol",1,,48505
PMC4822282,"jasmonic acid",1,,18292
PMC4822282,"riboflavin",1,,57986
PMC4822282,"vitamin B2",1,,17015
PMC4822282," Sec",1,,32746
PMC4822282,"secologanin",1,,18002
PMC4822282,"choline",1,,15354
PMC4822282,"pantothenic acid",1,,7916
PMC4822282,"coumaric acid",1,,23401
PMC4822282,"d-pinitol",1,,28548
PMC4822282,"ferulic acid",1,,17620
PMC4822282,"homoorientin",1,,17965
PMC4822282,"kaempferol",1,,58573
PMC4822282,"protocatechuic acid",1,,36062
PMC4822282,"sinapinic acid",1,,15714
PMC4822282,"sodium salicylate",1,,9180
PMC4822282,"vanillic acid",1,,30816
PMC4822282,"isoprenoid",1,,24913
PMC4822282,"shikimate",1,,36208
PMC4822282,"oxygen",1,,25805
PMC4822282,"acetic acid",1,,15366
PMC4822282,"caffeine",1,,27732
PMC4822282,"phthalates",1,,26092
